clade_name	clade_taxid	PD_1P_profile	PD_2P_profile	PD_3P_profile	PD_4P_profile	PD_5P_profile	PD_6P_profile	PD_7P_profile	PD_8P_profile	PD_9P_profile	PD_10P_profile	PD_11P_profile	PD_12P_profile	PD_13P_profile	PD_14P_profile	PD_15P_profile	PD_16P_profile	PD_25P_profile	PD_26P_profile	PD_27P_profile	PD_28P_profile	PD_29P_profile	PD_30P_profile	PD_31P_profile	PD_32P_profile	PD_33P_profile	PD_34P_profile	PD_35P_profile	PD_36P_profile	PD_38P_profile	PD_39P_profile	PD_40P_profile	PD_41P_profile	PD_42P_profile	PD_43P_profile	PD_44P_profile	PD_45P_profile	PD_46P_profile	PD_47P_profile	PD_48P_profile	PD_50P_profile	PD_51P_profile	PD_52P_profile	PD_53P_profile	PD_54P_profile	PD_55P_profile	PD_56P_profile	PD_57P_profile	PD_58P_profile	PD_59P_profile	PD_60P_profile	PD_63P_profile	PD_64P_profile	PD_65P_profile	PD_66P_profile	PD_70P_profile	PD_73P_profile	PD_74P_profile	PD_75P_profile	PD_76P_profile	PD_77P_profile	PD_78P_profile	PD_79S_profile	PD_81P_profile	PD_82P_profile	PD_83P_profile	PD_84P_profile	PD_100P_profile	PD_104P_profile	PD_105P_profile	PD_107P_profile	PD_108S_profile	PD_109S_profile	PD_110S_profile	PD_111P_profile	PD_112S_profile	PD_113P_profile	PD_114P_profile	PD_115S_profile	PD_116P_profile	PD_117_profile	PD_118_profile	PD_119P_profile	PD_120S_profile	PD_121S_profile	PD_122S_profile	PD_123P_profile	PD_126P_profile	PD_127S_profile	PD_128S_profile	PD_129P_profile	PD_130S_profile	PD_131P_profile	PD_134S_profile	PD_137P_profile	PD_138S_profile	PD_140S_profile	PD_141P_profile	PD_142S_profile	PD_145P_profile	PD_146S_profile	PD_147_profile	PD_148P_profile	PD_149S_profile	PD_150P_profile	PD_151S_profile	PD_152P_profile	PD_153S_profile	PD_156P_profile	PD_157S_profile	PD_158P_profile	PD_159S_profile	PD_160P_profile	PD_161S_profile	PD_162P_profile	PD_163S_profile	PD_164P_profile	PD_165S_profile	PD_166_profile	PD_167P_profile	PD_169P_profile	PD_170S_profile	PD_171P_profile	PD_172S_profile	PD_173P_profile	PD_174S_profile	PD_175P_profile	PD_176S_profile	PD_177P_profile	PD_178S_profile	PD_179P_profile	PD_180S_profile	PD_181P_profile	PD_182S_profile	PD_183P_profile	PD_184S_profile	PD_188S_profile	PD_189P_profile	PD_190S_profile	PD_191P_profile	PD_192S_profile	PD_193P_profile	PD_194S_profile	PD_195_profile	PD_196_profile	PD_197_profile	PD_198_profile	PD_199P_profile	PD_200S_profile	PD_203_profile	PD_204_profile	PD_205P_profile	PD_206S_profile	PD_207P_profile	PD_208S_profile	PD_209P_profile	PD_210S_profile	PD_211P_profile	PD_212S_profile	PD_213S_profile	PD_214S_profile	PD_215S_profile	PD_216S_profile	PD_217P_profile	PD_218S_profile	PD_221P_profile	PD_222S_profile	PD_223P_profile	PD_224S_profile	PD_225P_profile	PD_226S_profile	PD_227P_profile	PD_228S_profile	PD_229P_profile	PD_230S_profile	PD_231P_profile	PD_232S_profile
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__GGB27314	2157|2283796|183967|1235850|1577788|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__GGB27314|s__GGB27314_SGB368	2157|2283796|183967|1235850|1577788||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__GGB27314|s__GGB27314_SGB368|t__SGB368	2157|2283796|183967|1235850|1577788|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccaceae_unclassified	2157|2283796|183967|1235850|1577788|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccaceae_unclassified|s__Methanomassiliicoccaceae_archaeon_DOK	2157|2283796|183967|1235850|1577788||1535962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccaceae_unclassified|s__Methanomassiliicoccaceae_archaeon_DOK|t__SGB381	2157|2283796|183967|1235850|1577788||1535962|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	2	92.160935	100.0	98.861717	99.42723	95.358495	99.04269	98.864792	82.839041	98.224532	96.7121	97.209104	100.0	95.018554	100.0	97.809441	93.838583	100.0	0	96.068913	98.21753	99.06579	100.0	100.0	99.306546	98.878269	95.575682	88.885713	0	95.586256	95.66929	83.325388	100.0	88.578354	97.97505	97.29651	95.751405	88.561973	97.99025	96.931976	100.0	100.0	96.6718	94.634253	97.535069	91.986586	92.672883	95.333822	94.242412	100.0	100.0	98.102202	98.41994	100.0	91.06584	99.164574	98.06262	93.360578	98.75363	94.519433	97.72658	92.30023	91.961179	0	99.918572	77.621912	93.39525	94.563378	94.644632	94.179715	0	93.041102	93.743717	99.145435	93.748976	66.769723	95.548419	90.742547	93.745488	94.614298	97.06077	98.636701	95.367781	94.46307	86.298492	93.353854	91.668677	84.756749	98.122314	98.528843	100.0	100.0	89.868433	94.164145	97.292605	100.0	94.455732	90.57826	98.009031	91.687732	98.078684	98.999664	95.963619	91.935111	92.630161	94.445406	95.5574	95.730319	93.132289	90.526525	91.144496	94.562975	95.819999	89.460063	100.0	97.186224	94.907045	91.914334	96.720653	95.911169	93.026596	98.39454	100.0	97.95088	94.387057	96.052873	98.499213	95.386422	100.0	98.07321	90.867182	92.95435	93.857508	100.0	93.701139	93.895407	99.18106	93.141211	97.74417	100.0	0	94.833517	100.0	85.087324	94.151898	98.55262	100.0	0	99.749085	95.36364	96.685068	85.820986	91.228244	93.464225	98.896921	94.623181	99.19202	72.200748	42.447059	96.979197	99.59518	92.067983	51.035796	89.518178	0	91.66743	98.087617	91.038644	92.47028	90.536909	96.803331	97.351848	99.24458	92.338924	92.69067	91.118798	92.483451
k__Bacteria|p__Actinomycetota	2|201174	10.707831	4.28932	2.025021	1.94183	3.551598	1.13512	3.846685	3.493051	19.220518	3.64914	8.860153	1.43715	15.952805	6.59825	3.604279	5.984848	2.00844	0	3.157856	2.13758	18.75688	0.76825	31.02731	6.898916	6.311503	6.244268	6.499897	0	3.218166	9.38808	4.121769	6.63169	23.324901	3.35967	16.071944	6.950039	15.402159	9.061537	2.30109	2.81326	6.53211	3.73189	1.346624	9.760627	13.342274	8.349972	3.582015	3.720822	1.78982	6.24649	7.542972	3.84226	4.10315	6.073399	5.405684	1.20172	21.585321	4.1972	14.588133	5.65225	4.55329	2.654376	0	3.404671	0	2.40674	22.471172	2.234444	53.254394	0	5.193398	0.178867	0.476266	1.032276	0	28.10318	0.32719	2.323539	1.24602	3.2016	2.134604	4.354811	11.434889	1.902265	2.859102	3.471195	3.638029	2.2715	1.850902	49.97702	0.77422	1.018652	1.435326	1.546847	1.2309	10.064975	6.110851	1.92952	4.606126	0.633266	1.494882	2.64963	9.21909	0.972914	2.278246	1.06624	0.395673	4.235961	4.317404	2.731869	4.128991	19.243039	0	0.98265	0.847323	13.149046	0.928484	2.939202	3.924256	3.934223	1.59863	0.80572	5.44703	1.670536	0.745067	4.485429	3.309774	2.94218	2.406189	2.110797	1.743118	5.919407	0	2.473758	0.88516	1.83682	5.30811	3.88849	0	0	9.841868	15.5479	5.585471	0.767485	9.1068	0.71297	0	2.808007	8.64441	1.819401	0.946909	0.526666	22.678126	2.689807	4.478148	1.76421	0	0	0.689121	0.87921	0.85522	0	0	0	3.035373	1.196488	2.291909	5.054393	2.306197	1.415089	5.920288	2.15592	13.776919	9.426656	7.875213	2.548641
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	8.052778	2.21614	0.689937	0	2.2199	0.99865	1.619883	0.097868	16.161785	0.9196	5.096436	0.2135	1.462912	2.44803	2.011337	0.443018	1.46171	0	1.277797	0	14.5836	0	29.6607	3.569872	1.077891	0.642021	1.078047	0	0	7.0085	2.664716	4.04447	12.958351	0.69274	11.915519	2.653688	12.56679	4.736384	1.654435	0	6.06098	1.42168	0.190821	5.770893	12.387734	5.982289	2.83161	1.91689	0	3.15808	2.438619	1.80014	0.14615	1.352573	0.884511	0	18.175908	1.35398	13.612486	0.88937	0	0.364964	0	2.336	0	1.26717	15.451499	1.592038	51.129387	0	0.6235	0	0.40891	0.223295	0	26.507899	0	0	0.023308	0.20081	0.185748	1.652772	8.138518	0	1.515398	0.717496	0.28266	0.431893	0.62799	49.23651	0.06235	1.018652	0.953921	0.093188	0.15718	7.283329	0	1.622742	2.823104	0	0.057548	0	0.016099	0.34518	0.186621	0	0	2.45027	2.340811	0.015643	1.795556	18.010467	0	0	0.16665	10.712242	0.471121	0.933049	3.136133	1.838553	0.3968	0.18269	4.64385	0.478127	0	2.247096	0.95107	2.29403	2.002733	1.618725	0	2.757842	0	1.798286	0.492146	0.04532	0.956027	1.67517	0	0	9.73027	11.78847	3.81547	0.051092	5.39098	0.13614	0	0.436017	4.20197	0.855423	0.483572	0.063286	11.787115	1.44501	2.37266	0.84193	0	0	0.04645	0.14722	0.525147	0	0	0	2.064422	0	0	4.374309	1.425349	0.934834	4.09844	0.70857	11.1272	4.175393	3.472853	0.637148
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales	2|201174|1760|2037	0	0	0	0	0.06023	0	0.064132	0.097868	0	0	0.096149	0.08106	0	0.05346	0	0	0	0	0	0	0.02009	0	0	0.073243	0	0	0	0	0	0	0.018868	0	0.026318	0.0194	0	0	0	0.042515	0.047444	0	0	0	0	0	0	0	0	0.122231	0	0	0.062927	0	0.14615	0	0.044345	0	0	0	0	0	0	0.085203	0	0	0	0	0	0	0	0	0.168656	0	0	0.102238	0	0.031286	0	0	0	0.01145	0	0	0	0	0.014058	0.008827	0.00862	0.102101	0	0	0.01299	0	0.042647	0.023836	0	0.005009	0	0	0	0	0	0	0.016099	0.059302	0	0	0	0	0.004784	0	0.047356	0	0	0	0	0	0	0	0	0.039508	0	0	0	0	0	0	0	0	0	0.033642	0	0	0	0	0	0.04532	0.034076	0	0	0	0	0.08141	0	0.051092	0.00482	0	0	0	0.07729	0.011302	0.06066	0	0.670367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002693	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae	2|201174|1760|2037|2049	0	0	0	0	0.06023	0	0.064132	0.097868	0	0	0.096149	0.08106	0	0.05346	0	0	0	0	0	0	0.02009	0	0	0.073243	0	0	0	0	0	0	0.018868	0	0.026318	0.0194	0	0	0	0.042515	0.047444	0	0	0	0	0	0	0	0	0.122231	0	0	0.062927	0	0.14615	0	0.044345	0	0	0	0	0	0	0.085203	0	0	0	0	0	0	0	0	0.168656	0	0	0.102238	0	0.031286	0	0	0	0.01145	0	0	0	0	0.014058	0.008827	0.00862	0.102101	0	0	0.01299	0	0.042647	0.023836	0	0.005009	0	0	0	0	0	0	0.016099	0.059302	0	0	0	0	0.004784	0	0.047356	0	0	0	0	0	0	0	0	0.039508	0	0	0	0	0	0	0	0	0	0.033642	0	0	0	0	0	0.04532	0.034076	0	0	0	0	0.08141	0	0.051092	0.00482	0	0	0	0.07729	0.011302	0.06066	0	0.670367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002693	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	2|201174|1760|2037|2049|1654	0	0	0	0	0.06023	0	0.064132	0.097868	0	0	0.041679	0.08106	0	0	0	0	0	0	0	0	0.02009	0	0	0	0	0	0	0	0	0	0	0	0.026318	0	0	0	0	0.042515	0	0	0	0	0	0	0	0	0	0.021052	0	0	0.062927	0	0.08759	0	0.044345	0	0	0	0	0	0	0.085203	0	0	0	0	0	0	0	0	0.139358	0	0	0.040113	0	0.004877	0	0	0	0.01145	0	0	0	0	0.014058	0.008827	0	0	0	0	0	0	0.042647	0	0	0	0	0	0	0	0	0	0.016099	0	0	0	0	0	0	0	0.047356	0	0	0	0	0	0	0	0	0.004917	0	0	0	0	0	0	0	0	0	0.033642	0	0	0	0	0	0.04532	0.034076	0	0	0	0	0	0	0.051092	0.00482	0	0	0	0.03332	0.011302	0.06066	0	0.211067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002693	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_bouchesdurhonensis	2|201174|1760|2037|2049|1654|1852361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021052	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085203	0	0	0	0	0	0	0	0	0	0	0	0.040113	0	0.004877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009192	0	0	0	0	0	0	0	0	0.004917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03715	0	0	0	0	0	0	0	0	0.00482	0	0	0	0	0	0.06066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_bouchesdurhonensis|t__SGB17152	2|201174|1760|2037|2049|1654|1852361|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021052	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085203	0	0	0	0	0	0	0	0	0	0	0	0.040113	0	0.004877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009192	0	0	0	0	0	0	0	0	0.004917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03715	0	0	0	0	0	0	0	0	0.00482	0	0	0	0	0	0.06066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_dentalis	2|201174|1760|2037|2049|1654|272548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_dentalis|t__SGB15877	2|201174|1760|2037|2049|1654|272548|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii	2|201174|1760|2037|2049|1654|55565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014058	0.006177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii|t__SGB17130_group	2|201174|1760|2037|2049|1654|55565|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014058	0.006177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris	2|201174|1760|2037|2049|1654|544580	0	0	0	0	0	0	0.008754	0	0	0	0	0.01405	0	0	0	0	0	0	0	0	0.02009	0	0	0	0	0	0	0	0	0	0	0	0.026318	0	0	0	0	0.025933	0	0	0	0	0	0	0	0	0	0	0	0	0.062927	0	0.01203	0	0.044345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris|t__SGB15878	2|201174|1760|2037|2049|1654|544580|	0	0	0	0	0	0	0	0	0	0	0	0.01405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062927	0	0.01203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris|t__SGB15881	2|201174|1760|2037|2049|1654|544580|	0	0	0	0	0	0	0.008754	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HMSC035G02	2|201174|1760|2037|2049|1654|1739406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HMSC035G02|t__SGB17158_group	2|201174|1760|2037|2049|1654|1739406|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
